TimeFrame,Symbol,Candle,DateTime,Open,High,Low,Close,Volume,HL,Body
PERIOD_W1,XAUUSD,906,2008.06.15 00:00,869.1,908.35,866.35,901.35,127655.0,4200.0,3225.0
PERIOD_W1,XAUUSD,905,2008.06.22 00:00,901.55,930.6,873.3,926.7,119152.0,5730.000000000006,2515.000000000009
PERIOD_W1,XAUUSD,904,2008.06.29 00:00,928.95,946.4,918.35,932.9,116238.0,2804.9999999999955,394.9999999999932
PERIOD_W1,XAUUSD,903,2008.07.06 00:00,931.95,967.35,912.25,963.95,135498.0,5510.000000000002,3200.0
PERIOD_W1,XAUUSD,902,2008.07.13 00:00,965.4,988.15,949.55,954.65,146395.0,3860.0000000000023,1075.0
PERIOD_W1,XAUUSD,901,2008.07.20 00:00,956.6,975.95,915.9,929.6,137262.0,6005.000000000006,2700.0
PERIOD_W1,XAUUSD,900,2008.07.27 00:00,928.5,933.05,893.5,908.7,118820.0,3954.9999999999955,1979.9999999999955
PERIOD_W1,XAUUSD,899,2008.08.03 00:00,909.8,915.35,850.5,857.05,131319.0,6485.000000000002,5275.0
PERIOD_W1,XAUUSD,898,2008.08.10 00:00,855.5,865.75,772.6,786.95,167736.0,9314.999999999998,6854.999999999995
PERIOD_W1,XAUUSD,897,2008.08.17 00:00,790.8,839.05,782.1,822.35,160406.0,5694.999999999993,3155.000000000007
PERIOD_W1,XAUUSD,896,2008.08.24 00:00,822.85,843.85,806.7,830.05,136735.0,3714.9999999999977,719.9999999999932
PERIOD_W1,XAUUSD,895,2008.08.31 00:00,833.55,836.1,788.95,801.4,126072.0,4714.999999999997,3214.9999999999977
PERIOD_W1,XAUUSD,894,2008.09.07 00:00,808.15,817.9,735.95,766.25,173317.0,8194.999999999993,4189.999999999997
PERIOD_W1,XAUUSD,893,2008.09.14 00:00,749.85,919.4,749.85,872.2,223840.0,16954.999999999996,12235.000000000002
PERIOD_W1,XAUUSD,892,2008.09.21 00:00,867.4,911.7,862.88,878.8,179807.0,4882.000000000005,1139.9999999999977
PERIOD_W1,XAUUSD,891,2008.09.28 00:00,875.25,925.1,817.95,836.9,205964.0,10714.999999999998,3835.0000000000023
PERIOD_W1,XAUUSD,890,2008.10.05 00:00,831.95,930.95,824.3,841.85,202449.0,10665.00000000001,989.9999999999977
PERIOD_W1,XAUUSD,889,2008.10.12 00:00,765.25,871.55,765.25,783.95,192517.0,10629.999999999995,1870.0000000000045
PERIOD_W1,XAUUSD,888,2008.10.19 00:00,759.7,809.8,681.05,732.85,201376.0,12875.0,2685.0000000000023
PERIOD_W1,XAUUSD,887,2008.10.26 00:00,679.55,777.1,679.55,723.85,202755.0,9755.000000000007,4430.000000000006
PERIOD_W1,XAUUSD,886,2008.11.02 00:00,724.2,769.0,721.7,736.35,176910.0,4729.999999999995,1214.9999999999977
PERIOD_W1,XAUUSD,885,2008.11.09 00:00,736.5,768.1,699.0,744.75,172016.0,6910.000000000002,825.0
PERIOD_W1,XAUUSD,884,2008.11.16 00:00,738.65,802.15,730.6,800.2,168135.0,7154.999999999995,6155.000000000006
PERIOD_W1,XAUUSD,883,2008.11.23 00:00,801.7,830.7,786.2,817.25,131822.0,4450.0,1554.9999999999955
PERIOD_W1,XAUUSD,882,2008.11.30 00:00,818.25,818.65,741.0,757.15,172067.0,7764.999999999997,6110.000000000002
PERIOD_W1,XAUUSD,881,2008.12.07 00:00,755.1,834.45,755.1,820.45,184815.0,7935.000000000002,6535.000000000002
PERIOD_W1,XAUUSD,880,2008.12.14 00:00,823.7,881.65,820.9,838.45,178922.0,6075.0,1475.0
PERIOD_W1,XAUUSD,879,2008.12.21 00:00,836.55,872.55,829.15,869.05,84785.0,4339.999999999997,3250.0
PERIOD_W1,XAUUSD,878,2008.12.28 00:00,879.2,890.05,856.1,875.9,111302.0,3394.999999999993,330.0000000000068
PERIOD_W1,XAUUSD,877,2009.01.04 00:00,883.2,884.2,835.3,852.15,184992.0,4890.000000000009,3105.000000000007
PERIOD_W1,XAUUSD,876,2009.01.11 00:00,855.85,856.4,801.3,840.35,161559.0,5510.000000000002,1550.0
PERIOD_W1,XAUUSD,875,2009.01.18 00:00,842.4,902.9,823.3,899.15,170206.0,7960.000000000002,5675.0
PERIOD_W1,XAUUSD,874,2009.01.25 00:00,897.15,929.2,873.95,927.4,177879.0,5525.0,3025.0
PERIOD_W1,XAUUSD,873,2009.02.01 00:00,922.8,925.45,888.8,910.4,164863.0,3665.000000000009,1239.9999999999977
PERIOD_W1,XAUUSD,872,2009.02.08 00:00,910.15,952.1,889.1,941.3,161992.0,6300.0,3114.9999999999977
PERIOD_W1,XAUUSD,871,2009.02.15 00:00,940.95,1006.0,935.75,993.5,167754.0,7025.0,5254.999999999995
PERIOD_W1,XAUUSD,870,2009.02.22 00:00,991.9,998.0,926.5,940.9,214931.0,7150.0,5100.0
PERIOD_W1,XAUUSD,869,2009.03.01 00:00,948.05,958.15,899.85,938.6,191220.0,5829.999999999995,944.9999999999932
PERIOD_W1,XAUUSD,868,2009.03.08 00:00,939.95,941.79,890.7,927.7,146473.0,5108.999999999992,1225.0
PERIOD_W1,XAUUSD,867,2009.03.15 00:00,925.15,966.8,883.45,952.1,159384.0,8334.99999999999,2695.0000000000045
PERIOD_W1,XAUUSD,866,2009.03.22 00:00,950.15,956.85,915.95,923.25,162716.0,4089.9999999999977,2689.9999999999977
PERIOD_W1,XAUUSD,865,2009.03.29 00:00,922.45,933.15,890.45,892.3,148959.0,4269.999999999993,3015.000000000009
PERIOD_W1,XAUUSD,864,2009.04.05 00:00,893.3,893.6,864.9,880.8,102530.0,2870.0000000000045,1250.0
PERIOD_W1,XAUUSD,863,2009.04.12 00:00,882.6,899.5,864.7,866.7,113753.0,3479.9999999999955,1589.9999999999977
PERIOD_W1,XAUUSD,862,2009.04.19 00:00,868.75,913.65,864.5,912.05,123650.0,4914.999999999997,4329.999999999995
PERIOD_W1,XAUUSD,861,2009.04.26 00:00,912.2,918.2,880.1,885.05,116940.0,3810.0000000000023,2715.000000000009
PERIOD_W1,XAUUSD,860,2009.05.03 00:00,885.65,925.3,878.85,915.1,119539.0,4644.999999999993,2945.0000000000045
PERIOD_W1,XAUUSD,859,2009.05.10 00:00,916.15,933.8,908.3,931.05,111094.0,2550.0,1489.9999999999977
PERIOD_W1,XAUUSD,858,2009.05.17 00:00,930.75,961.25,914.95,957.4,113605.0,4629.999999999995,2664.9999999999977
PERIOD_W1,XAUUSD,857,2009.05.24 00:00,953.85,980.05,939.8,978.6,99339.0,4025.0,2475.0
PERIOD_W1,XAUUSD,856,2009.05.31 00:00,977.95,990.05,952.55,953.8,129055.0,3750.0,2415.000000000009
PERIOD_W1,XAUUSD,855,2009.06.07 00:00,955.4,965.3,935.75,938.75,114187.0,2954.9999999999955,1664.9999999999977
PERIOD_W1,XAUUSD,854,2009.06.14 00:00,938.45,941.55,925.88,935.5,107810.0,1566.999999999996,295.00000000000455
PERIOD_W1,XAUUSD,853,2009.06.21 00:00,933.6,948.3,912.8,939.85,108449.0,3550.0,625.0
PERIOD_W1,XAUUSD,852,2009.06.28 00:00,937.3,946.3,917.45,932.15,83328.0,2884.999999999991,514.9999999999977
PERIOD_W1,XAUUSD,851,2009.07.05 00:00,932.1,932.1,904.9,912.45,92126.0,2720.0000000000045,1964.9999999999977
PERIOD_W1,XAUUSD,850,2009.07.12 00:00,912.35,942.0,907.7,935.7,81403.0,3429.9999999999955,2335.0000000000023
PERIOD_W1,XAUUSD,849,2009.07.19 00:00,934.35,957.2,934.35,951.45,85757.0,2285.0000000000023,1710.0000000000023
PERIOD_W1,XAUUSD,848,2009.07.26 00:00,950.6,958.7,925.45,951.0,88223.0,3325.0,39.999999999997726
PERIOD_W1,XAUUSD,847,2009.08.02 00:00,953.75,971.55,950.78,954.95,113130.0,2076.999999999998,120.00000000000455
PERIOD_W1,XAUUSD,846,2009.08.09 00:00,954.25,960.6,939.85,947.5,89555.0,2075.0,675.0
PERIOD_W1,XAUUSD,845,2009.08.16 00:00,946.6,957.85,930.15,953.47,93843.0,2770.0000000000045,687.0000000000005
PERIOD_W1,XAUUSD,844,2009.08.23 00:00,952.45,961.7,934.45,955.8,89745.0,2725.0,334.9999999999909
PERIOD_W1,XAUUSD,843,2009.08.30 00:00,955.6,997.29,944.0,993.65,102904.0,5328.999999999996,3804.9999999999955
PERIOD_W1,XAUUSD,842,2009.09.06 00:00,992.45,1011.6,982.7,1006.0,72847.0,2889.9999999999977,1354.9999999999955
PERIOD_W1,XAUUSD,841,2009.09.13 00:00,1005.0,1023.9,992.05,1006.15,107836.0,3185.0000000000023,114.99999999999773
PERIOD_W1,XAUUSD,840,2009.09.20 00:00,1006.75,1019.55,985.05,988.95,104343.0,3450.0,1779.9999999999955
PERIOD_W1,XAUUSD,839,2009.09.27 00:00,990.85,1009.55,984.9,1001.6,101825.0,2464.9999999999977,1075.0
PERIOD_W1,XAUUSD,838,2009.10.04 00:00,1001.6,1061.28,999.8,1047.65,105731.0,6148.000000000002,4605.000000000006
PERIOD_W1,XAUUSD,837,2009.10.11 00:00,1048.4,1070.45,1042.8,1052.15,96014.0,2765.000000000009,375.0
PERIOD_W1,XAUUSD,836,2009.10.18 00:00,1052.05,1067.9,1047.55,1054.9,99327.0,2035.0000000000136,285.00000000001364
PERIOD_W1,XAUUSD,835,2009.10.25 00:00,1054.4,1059.7,1026.37,1045.2,106857.0,3333.0000000000155,920.0000000000045
PERIOD_W1,XAUUSD,834,2009.11.01 00:00,1041.8,1100.9,1040.75,1095.2,106909.0,6015.000000000009,5340.000000000009
PERIOD_W1,XAUUSD,833,2009.11.08 00:00,1098.25,1122.9,1095.35,1118.7,101462.0,2755.000000000018,2045.0000000000045
PERIOD_W1,XAUUSD,832,2009.11.15 00:00,1118.0,1152.85,1118.0,1150.65,119918.0,3484.999999999991,3265.000000000009
PERIOD_W1,XAUUSD,831,2009.11.22 00:00,1150.4,1194.95,1137.15,1176.35,119371.0,5779.999999999995,2594.999999999982
PERIOD_W1,XAUUSD,830,2009.11.29 00:00,1176.7,1226.15,1147.25,1160.15,165089.0,7890.000000000009,1654.9999999999955
PERIOD_W1,XAUUSD,829,2009.12.06 00:00,1160.85,1168.7,1109.25,1115.1,189743.0,5945.000000000005,4575.0
PERIOD_W1,XAUUSD,828,2009.12.13 00:00,1114.55,1141.55,1094.65,1111.5,158196.0,4689.999999999986,304.99999999999545
PERIOD_W1,XAUUSD,827,2009.12.20 00:00,1111.15,1119.1,1074.4,1104.5,116006.0,4469.999999999982,665.0000000000091
PERIOD_W1,XAUUSD,826,2009.12.27 00:00,1104.9,1113.65,1085.59,1096.55,99596.0,2806.0000000000173,835.0000000000136
PERIOD_W1,XAUUSD,825,2010.01.03 00:00,1096.7,1140.3,1093.05,1136.0,136582.0,4725.0,3929.9999999999955
PERIOD_W1,XAUUSD,824,2010.01.10 00:00,1137.45,1161.85,1118.2,1131.15,149579.0,4364.999999999986,629.9999999999955
PERIOD_W1,XAUUSD,823,2010.01.17 00:00,1127.15,1141.35,1082.0,1093.3,145082.0,5934.999999999991,3385.0000000000136
PERIOD_W1,XAUUSD,822,2010.01.24 00:00,1092.15,1103.95,1073.8,1081.3,158997.0,3015.000000000009,1085.0000000000136
PERIOD_W1,XAUUSD,821,2010.01.31 00:00,1082.4,1124.9,1044.05,1067.05,164864.0,8085.000000000014,1535.0000000000136
PERIOD_W1,XAUUSD,820,2010.02.07 00:00,1065.8,1097.8,1061.45,1092.05,163386.0,3634.999999999991,2625.0
PERIOD_W1,XAUUSD,819,2010.02.14 00:00,1092.75,1127.3,1091.5,1117.6,151084.0,3579.9999999999955,2484.999999999991
PERIOD_W1,XAUUSD,818,2010.02.21 00:00,1125.1,1130.85,1088.1,1116.6,173588.0,4275.0,850.0
PERIOD_W1,XAUUSD,817,2010.02.28 00:00,1117.25,1144.85,1111.75,1131.45,158461.0,3309.999999999991,1420.0000000000045
PERIOD_W1,XAUUSD,816,2010.03.07 00:00,1136.4,1137.5,1098.2,1102.25,143405.0,3929.9999999999955,3415.000000000009
PERIOD_W1,XAUUSD,815,2010.03.14 00:00,1100.6,1133.2,1100.6,1105.65,128996.0,3260.0000000000136,505.0000000000182
PERIOD_W1,XAUUSD,814,2010.03.21 00:00,1106.75,1109.55,1084.95,1108.6,130093.0,2459.999999999991,184.9999999999909
PERIOD_W1,XAUUSD,813,2010.03.28 00:00,1110.1,1127.9,1101.45,1125.0,86918.0,2645.0000000000045,1490.000000000009
PERIOD_W1,XAUUSD,812,2010.04.04 00:00,1119.85,1164.65,1119.85,1160.35,112324.0,4480.000000000018,4050.0
PERIOD_W1,XAUUSD,811,2010.04.11 00:00,1160.15,1169.4,1129.85,1136.25,129352.0,3955.000000000018,2390.000000000009
PERIOD_W1,XAUUSD,810,2010.04.18 00:00,1135.4,1156.98,1123.75,1155.9,128247.0,3323.000000000002,2050.0
PERIOD_W1,XAUUSD,809,2010.04.25 00:00,1157.8,1181.63,1145.98,1178.25,131442.0,3565.000000000009,2045.0000000000045
PERIOD_W1,XAUUSD,808,2010.05.02 00:00,1176.85,1213.77,1156.35,1207.78,165527.0,5742.000000000007,3093.0000000000064
PERIOD_W1,XAUUSD,807,2010.05.09 00:00,1195.85,1249.28,1183.88,1230.03,178533.0,6539.999999999986,3418.0000000000064
PERIOD_W1,XAUUSD,806,2010.05.16 00:00,1230.65,1242.28,1166.05,1177.06,198782.0,7623.000000000002,5359.000000000015
PERIOD_W1,XAUUSD,805,2010.05.23 00:00,1181.5,1218.28,1179.3,1214.45,124794.0,3898.000000000002,3295.0000000000045
PERIOD_W1,XAUUSD,804,2010.05.30 00:00,1213.95,1228.75,1196.75,1217.45,115480.0,3200.0,350.0
PERIOD_W1,XAUUSD,803,2010.06.06 00:00,1218.65,1251.84,1210.45,1226.6,148507.0,4138.999999999987,794.9999999999818
PERIOD_W1,XAUUSD,802,2010.06.13 00:00,1230.4,1262.18,1216.2,1255.63,131850.0,4598.000000000002,2523.000000000002
PERIOD_W1,XAUUSD,801,2010.06.20 00:00,1259.05,1265.05,1224.6,1254.48,142762.0,4045.0000000000045,456.99999999999363
PERIOD_W1,XAUUSD,800,2010.06.27 00:00,1253.95,1262.54,1196.38,1211.15,150857.0,6615.999999999985,4279.999999999995
PERIOD_W1,XAUUSD,799,2010.07.04 00:00,1211.6,1214.35,1184.79,1209.6,115151.0,2955.9999999999945,200.0
PERIOD_W1,XAUUSD,798,2010.07.11 00:00,1211.45,1217.88,1185.98,1192.65,127152.0,3190.000000000009,1879.9999999999955
PERIOD_W1,XAUUSD,797,2010.07.18 00:00,1193.6,1203.85,1175.55,1187.18,122088.0,2829.9999999999955,641.9999999999845
PERIOD_W1,XAUUSD,796,2010.07.25 00:00,1187.6,1194.53,1156.85,1180.7,113705.0,3768.0000000000064,689.9999999999864
PERIOD_W1,XAUUSD,795,2010.08.01 00:00,1180.25,1210.82,1174.38,1205.16,107445.0,3643.9999999999827,2491.000000000008
PERIOD_W1,XAUUSD,794,2010.08.08 00:00,1204.1,1217.45,1190.57,1214.72,109387.0,2688.000000000011,1062.0000000000118
PERIOD_W1,XAUUSD,793,2010.08.15 00:00,1214.7,1237.3,1213.85,1227.3,96813.0,2345.0000000000045,1259.999999999991
PERIOD_W1,XAUUSD,792,2010.08.22 00:00,1226.7,1244.05,1210.12,1237.92,106954.0,3393.0000000000064,1122.0000000000027
PERIOD_W1,XAUUSD,791,2010.08.29 00:00,1236.7,1254.58,1231.7,1246.5,86147.0,2287.999999999988,979.9999999999955
PERIOD_W1,XAUUSD,790,2010.09.05 00:00,1247.35,1262.25,1236.43,1245.53,58263.0,2581.9999999999936,181.99999999999363
PERIOD_W1,XAUUSD,789,2010.09.12 00:00,1247.05,1282.75,1240.85,1274.6,102779.0,4190.000000000009,2754.9999999999955
PERIOD_W1,XAUUSD,788,2010.09.19 00:00,1274.63,1299.72,1270.63,1296.11,126007.0,2908.999999999992,2147.999999999979
PERIOD_W1,XAUUSD,787,2010.09.26 00:00,1296.58,1320.49,1282.91,1319.15,124330.0,3757.9999999999927,2257.0000000000164
PERIOD_W1,XAUUSD,786,2010.10.03 00:00,1318.48,1364.78,1312.23,1346.83,121821.0,5254.999999999995,2834.999999999991
PERIOD_W1,XAUUSD,785,2010.10.10 00:00,1348.57,1387.1,1340.18,1368.37,156930.0,4691.9999999999845,1979.9999999999955
PERIOD_W1,XAUUSD,784,2010.10.17 00:00,1370.6,1374.84,1315.07,1327.65,180576.0,5976.999999999998,4294.999999999982
PERIOD_W1,XAUUSD,783,2010.10.24 00:00,1331.5,1359.28,1318.98,1357.52,161255.0,4029.9999999999955,2601.999999999998
PERIOD_W1,XAUUSD,782,2010.10.31 00:00,1360.1,1398.13,1325.43,1395.15,167258.0,7270.000000000005,3505.000000000018
PERIOD_W1,XAUUSD,781,2010.11.07 00:00,1396.27,1424.43,1359.9,1368.38,235421.0,6452.999999999997,2788.9999999999873
PERIOD_W1,XAUUSD,780,2010.11.14 00:00,1370.35,1376.75,1329.65,1353.15,212683.0,4709.999999999991,1719.9999999999818
PERIOD_W1,XAUUSD,779,2010.11.21 00:00,1354.9,1382.38,1348.37,1363.53,158465.0,3401.000000000022,862.9999999999882
PERIOD_W1,XAUUSD,778,2010.11.28 00:00,1363.15,1413.8,1353.15,1413.38,182336.0,6064.999999999986,5023.000000000002
PERIOD_W1,XAUUSD,777,2010.12.05 00:00,1414.75,1430.9,1371.23,1386.6,182990.0,5967.000000000007,2815.000000000009
PERIOD_W1,XAUUSD,776,2010.12.12 00:00,1383.1,1408.0,1361.03,1374.53,174972.0,4697.000000000003,856.9999999999936
PERIOD_W1,XAUUSD,775,2010.12.19 00:00,1377.5,1391.98,1372.05,1384.66,104382.0,1993.0000000000064,716.0000000000082
PERIOD_W1,XAUUSD,774,2010.12.26 00:00,1376.55,1419.15,1371.96,1418.52,99659.0,4719.0000000000055,4197.000000000003
PERIOD_W1,XAUUSD,773,2011.01.02 00:00,1419.5,1423.83,1352.59,1368.75,160295.0,7124.000000000001,5075.0
PERIOD_W1,XAUUSD,772,2011.01.09 00:00,1370.35,1393.01,1354.95,1359.65,148089.0,3805.9999999999945,1069.9999999999818
PERIOD_W1,XAUUSD,771,2011.01.16 00:00,1360.55,1379.17,1337.68,1342.88,139583.0,4149.000000000001,1766.9999999999845
PERIOD_W1,XAUUSD,770,2011.01.23 00:00,1344.6,1353.0,1307.95,1335.2,155098.0,4504.999999999995,939.9999999999864
PERIOD_W1,XAUUSD,769,2011.01.30 00:00,1339.2,1358.64,1323.05,1349.05,150977.0,3559.0000000000146,984.9999999999909
PERIOD_W1,XAUUSD,768,2011.02.06 00:00,1347.1,1368.38,1342.78,1356.28,126400.0,2560.0000000000136,918.0000000000064
PERIOD_W1,XAUUSD,767,2011.02.13 00:00,1357.15,1391.79,1353.6,1387.55,117391.0,3819.0000000000055,3039.9999999999864
PERIOD_W1,XAUUSD,766,2011.02.20 00:00,1389.85,1418.09,1388.85,1408.0,154707.0,2924.000000000001,1815.000000000009
PERIOD_W1,XAUUSD,765,2011.02.27 00:00,1410.05,1440.3,1404.69,1428.05,147838.0,3560.99999999999,1800.0
PERIOD_W1,XAUUSD,764,2011.03.06 00:00,1434.55,1444.79,1402.98,1416.52,165218.0,4180.9999999999945,1802.9999999999973
PERIOD_W1,XAUUSD,763,2011.03.13 00:00,1420.75,1432.37,1380.9,1418.45,158076.0,5146.99999999998,229.99999999999545
PERIOD_W1,XAUUSD,762,2011.03.20 00:00,1425.3,1447.53,1419.3,1427.75,118753.0,2823.000000000002,245.00000000000455
PERIOD_W1,XAUUSD,761,2011.03.27 00:00,1427.76,1439.35,1410.1,1427.3,121157.0,2925.0,46.00000000000364
PERIOD_W1,XAUUSD,760,2011.04.03 00:00,1428.66,1474.9,1427.6,1473.3,115724.0,4730.000000000018,4463.999999999987
PERIOD_W1,XAUUSD,759,2011.04.10 00:00,1474.35,1487.93,1444.02,1487.25,159218.0,4391.000000000008,1290.000000000009
PERIOD_W1,XAUUSD,758,2011.04.17 00:00,1486.6,1511.9,1477.3,1504.6,120248.0,3460.0000000000136,1800.0
PERIOD_W1,XAUUSD,757,2011.04.24 00:00,1510.3,1569.03,1492.72,1562.25,148178.0,7630.9999999999945,5195.000000000005
PERIOD_W1,XAUUSD,756,2011.05.01 00:00,1554.91,1574.95,1462.24,1488.55,201247.0,11271.000000000004,6636.000000000013
PERIOD_W1,XAUUSD,755,2011.05.08 00:00,1496.19,1526.55,1478.0,1492.84,178931.0,4854.999999999995,335.00000000001364
PERIOD_W1,XAUUSD,754,2011.05.15 00:00,1493.04,1515.72,1471.68,1512.67,143028.0,4403.999999999996,1963.000000000011
PERIOD_W1,XAUUSD,753,2011.05.22 00:00,1512.89,1538.21,1503.75,1536.2,125646.0,3446.0000000000036,2330.9999999999945
PERIOD_W1,XAUUSD,752,2011.05.29 00:00,1536.54,1550.05,1519.3,1540.95,108388.0,3075.0,441.0000000000082
